1.551600000000003092e+02,9.552400000000002365e+02,9.805999999999992269e+02,3.837781618021679719e+01,1.524787844812437640e+02,1.719699999999999989e+02,7.166894074579381879e+01,9.916464229927638030e+01,1.501766958212521388e+02,1.016806660989437177e+02,1.717400000000000375e+02,3.832116227544470632e+01,2.109378227921880580e+02,2.219932656671532811e+02,9.599476798001860800e+01
1.550600000000002865e+02,9.519900000000002365e+02,9.782499999999992042e+02,3.880308131887962730e+01,1.539380046976650078e+02,1.720200000000000102e+02,7.087336470167173275e+01,9.992790389227516812e+01,1.495831120433025205e+02,1.020539142936654997e+02,1.710400000000000205e+02,3.831146071537497733e+01,2.123744027430996653e+02,2.234406545223588409e+02,9.539729017101434749e+01
1.550600000000002865e+02,9.519900000000002365e+02,9.782499999999992042e+02,3.880308131887962730e+01,1.539380046976650078e+02,1.720200000000000102e+02,7.087336470167173275e+01,9.992790389227516812e+01,1.495831120433025205e+02,1.020539142936654997e+02,1.710400000000000205e+02,3.807862327370138900e+01,2.116082267692801508e+02,2.221741892740539868e+02,9.539729017101434749e+01
1.542800000000003138e+02,9.414800000000002456e+02,9.652699999999991860e+02,3.843451819870517028e+01,1.548135368275177370e+02,1.707199999999999989e+02,7.055705133473162505e+01,9.979221294240872453e+01,1.490576444365930513e+02,1.011797277323434372e+02,1.699200000000000443e+02,3.770026243098180885e+01,2.085914088723657756e+02,2.222646510775043396e+02,9.428768852572071069e+01
1.537600000000003035e+02,9.420200000000004366e+02,9.677999999999991587e+02,3.890703501944165055e+01,1.545411490537858015e+02,1.720900000000000034e+02,7.035576101031520579e+01,1.005978779572407973e+02,1.471309298786582076e+02,1.013467071878768735e+02,1.681400000000000432e+02,3.739951406882008911e+01,2.086871808690931971e+02,2.225360364878553696e+02,9.409801303079872525e+01
1.554700000000003115e+02,9.498900000000004411e+02,9.794699999999992315e+02,3.647829856085614608e+01,1.549497307143837190e+02,1.732100000000000080e+02,7.125677484341733248e+01,1.008522984882404074e+02,1.473255475107728500e+02,1.027021874739717475e+02,1.704800000000000182e+02,3.731220002819249970e+01,2.106983928003694757e+02,2.238929635396105766e+02,9.398611346314324066e+01
1.553400000000002876e+02,9.414100000000004229e+02,9.658999999999991815e+02,3.610973544068169616e+01,1.530332881634838031e+02,1.709500000000000171e+02,7.091170571584630977e+01,9.927489119604291545e+01,1.478412842358766284e+02,1.025744973020932491e+02,1.690000000000000284e+02,3.742861874902929031e+01,2.106505068020057649e+02,2.243452725568623123e+02,9.420515091472417168e+01
1.568700000000002888e+02,9.432900000000004184e+02,9.779599999999992406e+02,3.575062265692196917e+01,1.530819288373645293e+02,1.735099999999999909e+02,7.165935549225019940e+01,1.000127107359417664e+02,1.486586782907580755e+02,1.042639364992549815e+02,1.740600000000000023e+02,3.777787491153966926e+01,2.157743086269238120e+02,2.198221823843449272e+02,9.453846877582559216e+01
1.563100000000002865e+02,9.466500000000004320e+02,9.825799999999993588e+02,3.581677501182507939e+01,1.556890689573704663e+02,1.729600000000000080e+02,7.158267346390108798e+01,9.926641051167626983e+01,1.494663414640337749e+02,1.043228704247373599e+02,1.753099999999999739e+02,3.776817335146994026e+01,2.185038105336558658e+02,2.209077240257491326e+02,9.490988010676719000e+01
1.562400000000002933e+02,9.504400000000003956e+02,9.995999999999992269e+02,3.587347703031345247e+01,1.585588687163322561e+02,1.730500000000000114e+02,7.209069190171398134e+01,9.910527750870986097e+01,1.493301091215535337e+02,1.039496222300155921e+02,1.789699999999999704e+02,3.743832030909902642e+01,2.205150224649320876e+02,2.206363386153980741e+02,9.338614131316066391e+01
1.549500000000003013e+02,9.401300000000004502e+02,9.922099999999993543e+02,3.553326491938318554e+01,1.579557243602114625e+02,1.709600000000000080e+02,7.166894074579383300e+01,9.899502861194338266e+01,1.495831120433025205e+02,1.041951802528588615e+02,1.770999999999999659e+02,3.741891718895955421e+01,2.198446184878400231e+02,2.219932656671532811e+02,9.393849662584302962e+01
1.544900000000002933e+02,9.352900000000004184e+02,9.867899999999991678e+02,3.490009237959630184e+01,1.578876274167784857e+02,1.716400000000000148e+02,7.218654443715037416e+01,9.819784428147798394e+01,1.498555767282629745e+02,1.034290392215878427e+02,1.766999999999999886e+02,3.702115322610050185e+01,2.202755924731134769e+02,2.192794115636428387e+02,9.482416979962683001e+01
1.557700000000002944e+02,9.297500000000004547e+02,9.741899999999993724e+02,3.507019843506143530e+01,1.565354166828948053e+02,1.700099999999999909e+02,7.204276563399577071e+01,9.844378412811092005e+01,1.502740046373094174e+02,1.029673901386424859e+02,1.799799999999999613e+02,3.724428910770435408e+01,2.195573024976576733e+02,2.207268004188484269e+02,9.570031960595059672e+01
1.566000000000003070e+02,9.368600000000003547e+02,9.698599999999992178e+02,3.524975482694129170e+01,1.571677454433440175e+02,1.725200000000000387e+02,7.231115273321768200e+01,9.783317485371189548e+01,1.514222486667857197e+02,1.035370847516388864e+02,1.800699999999999648e+02,3.712787038686756347e+01,2.196051884960214124e+02,2.222646510775043680e+02,9.593840379245162353e+01
1.499600000000002922e+02,9.475400000000004184e+02,9.732099999999992406e+02,3.540096020957696510e+01,1.584226748294662741e+02,1.721700000000000443e+02,7.183189005603568944e+01,9.619640277094782732e+01,1.516363280621118292e+02,1.031049026314347259e+02,1.779499999999999886e+02,3.687562982505450293e+01,2.202755924731134769e+02,2.239834253430609863e+02,9.628124502101309190e+01
1.493000000000002956e+02,9.475500000000004093e+02,9.646499999999991815e+02,3.541041054599168802e+01,1.570899203651348728e+02,1.711100000000000421e+02,7.113216654734998201e+01,9.576388786824850285e+01,1.515584810092659609e+02,1.034388615425015843e+02,1.773899999999999864e+02,3.668159862365985191e+01,2.201319344780223446e+02,2.252498905913658689e+02,9.704311441781635494e+01
1.485000000000003126e+02,9.432600000000004457e+02,9.550999999999992269e+02,3.600578174011965160e+01,1.569050858043881931e+02,1.705400000000000205e+02,7.132387161822278188e+01,9.541617980921571984e+01,1.525996853410792369e+02,1.036844195653448679e+02,1.781399999999999864e+02,3.673980798407824722e+01,2.206586804600232483e+02,2.243452725568623691e+02,9.625267491863296243e+01
1.445700000000003058e+02,9.342800000000004275e+02,9.397899999999991678e+02,3.582622534823978810e+01,1.579168118211069327e+02,1.628700000000000330e+02,7.022156746070422173e+01,9.604375045234804986e+01,1.513346707323341889e+02,1.011895500532571788e+02,1.695899999999999750e+02,3.633234246114947297e+01,2.209938824485692521e+02,2.258831232155182818e+02,9.609077767181226193e+01
1.454000000000002899e+02,9.374300000000004047e+02,9.385999999999992269e+02,3.573172198409249489e+01,1.596095072721555539e+02,1.642100000000000080e+02,7.022156746070422173e+01,9.606943517791026466e+01,1.508967810600762789e+02,1.011109714859473314e+02,1.670199999999999818e+02,3.633234246114947297e+01,2.215685144289339235e+02,2.238025017361602806e+02,9.654789930989421975e+01
1.464300000000002910e+02,9.599000000000004320e+02,9.508699999999992087e+02,3.641214620595302165e+01,1.599499919893205231e+02,1.676800000000000068e+02,7.078709741977894510e+01,9.555574066666575561e+01,1.506048546119043579e+02,1.020440919727517723e+02,1.709900000000000091e+02,3.654577678268359620e+01,2.210896544452967305e+02,2.232597309154581922e+02,9.866208688602330312e+01
1.468300000000002967e+02,9.648100000000004002e+02,9.563999999999991815e+02,3.574117232050722492e+01,1.594441289809611817e+02,1.687299999999999898e+02,7.080626792686622650e+01,9.571841059522651562e+01,1.513444016139399366e+02,1.027218321157992165e+02,1.702400000000000091e+02,3.666219550352038681e+01,2.210417684469329913e+02,2.228074218982064565e+02,9.845257280190239157e+01
1.491800000000002910e+02,9.737200000000003683e+02,9.613499999999992269e+02,3.636489452387937149e+01,1.598235262372306806e+02,1.708700000000000045e+02,7.140055364657187909e+01,9.504204615542126078e+01,1.521034103791869825e+02,1.033701052961054643e+02,1.727100000000000080e+02,3.715697506707675757e+01,2.235797263602101737e+02,2.229883455051071337e+02,9.845257280190239157e+01
1.479400000000003104e+02,9.674700000000003683e+02,9.591899999999991451e+02,3.588292736672816119e+01,1.613800278014133482e+02,1.694700000000000273e+02,7.151557668909555332e+01,9.492218410279754437e+01,1.532808470534804997e+02,1.035665517143800827e+02,1.736100000000000136e+02,3.773906867126073195e+01,2.233881823667552737e+02,2.263806631344951938e+02,9.824305871778149424e+01
1.486000000000003070e+02,9.720800000000003820e+02,9.570999999999992269e+02,3.634555023195208889e+01,1.605920488845459033e+02,1.699600000000000080e+02,7.118009281506816421e+01,9.433999699005376272e+01,1.549253660448491132e+02,1.037138865280860642e+02,1.785599999999999739e+02,3.759354527021474013e+01,2.249684203127580702e+02,2.263806631344951938e+02,9.721453503209707492e+01
1.479500000000003013e+02,9.667800000000004275e+02,9.654499999999993634e+02,3.662075152613658702e+01,1.607185146366357458e+02,1.684200000000000159e+02,7.159225871744466474e+01,9.539307073810500981e+01,1.553048704274726219e+02,1.034388615425015843e+02,1.787100000000000080e+02,3.758384371014501113e+01,2.249205343143943878e+02,2.260640468224189874e+02,9.650028247259402292e+01
1.502500000000003126e+02,9.851900000000003956e+02,9.808499999999992269e+02,3.639299873094941518e+01,1.625279477049980699e+02,1.712400000000000375e+02,7.281917117103054693e+01,9.549580964035391162e+01,1.547599410575516572e+02,1.043523373874785705e+02,1.788900000000000148e+02,3.800101079314352148e+01,2.242980163356660057e+02,2.247975815741141332e+02,9.655742267735428186e+01
1.511200000000002888e+02,9.936400000000002137e+02,9.895799999999992451e+02,3.607034893776759077e+01,1.528192691984087332e+02,1.722299999999999898e+02,7.284792693166146194e+01,9.526464711029387900e+01,1.541858190428135060e+02,1.048336311122513962e+02,1.791999999999999886e+02,3.835996851572362942e+01,2.206586804600232483e+02,2.256117378051672802e+02,9.614791787657253508e+01
1.515000000000003126e+02,9.923100000000001728e+02,9.909899999999992133e+02,3.587106524197881896e+01,1.504066917739256155e+02,1.725000000000000000e+02,7.312589928442702103e+01,9.706257789964966776e+01,1.548864425184261506e+02,1.051086560978358762e+02,1.820900000000000318e+02,3.807862327370137479e+01,2.223825764011171771e+02,2.248880433775645145e+02,9.614791787657253508e+01
1.521500000000002899e+02,9.878000000000001819e+02,9.871999999999992497e+02,3.576667854418469972e+01,1.526052502333336349e+02,1.715900000000000034e+02,7.312589928442702103e+01,9.860366143338318068e+01,1.545263998990141090e+02,1.054033257252477966e+02,1.831200000000000045e+02,3.804951859349217358e+01,2.273627202309440634e+02,2.238929635396106619e+02,9.616696461149261665e+01
1.536500000000002899e+02,1.005649999999999977e+03,9.949999999999992042e+02,3.551045664959914205e+01,1.535780637109477880e+02,1.727400000000000091e+02,7.325050758049432886e+01,9.782455809132900981e+01,1.547210175311287230e+02,1.065132479884994012e+02,1.846899999999999977e+02,3.803981703342244458e+01,2.292781601654928636e+02,2.241643489499617203e+02,9.614791787657253508e+01
1.536100000000002979e+02,1.005649999999999977e+03,1.000929999999999040e+03,3.411547077907774650e+01,1.529457349504985757e+02,1.725500000000000114e+02,7.392147532854910708e+01,9.805572062138902822e+01,1.567839644315437795e+02,1.061891113983462844e+02,1.805300000000000011e+02,3.813683263411977720e+01,2.308105121131319208e+02,2.238025017361603375e+02,9.598602062975183458e+01
1.539300000000002910e+02,1.007870000000000005e+03,1.002939999999999031e+03,3.417240897787453235e+01,1.555042343966238150e+02,1.737400000000000091e+02,7.427612970966376338e+01,9.759339556126896298e+01,1.574651261439449570e+02,1.067293390486015028e+02,1.784500000000000171e+02,3.804951859349217358e+01,2.315766880869514353e+02,2.235311163258093075e+02,9.613839450911248719e+01
1.504600000000002922e+02,1.009350000000000023e+03,1.006339999999999009e+03,3.474179096584244775e+01,1.544925083799051038e+02,1.745200000000000102e+02,7.442949376636200043e+01,9.719100152746077015e+01,1.580879025667117901e+02,1.063757354957071897e+02,1.795600000000000023e+02,3.798160767300404217e+01,2.302837661311309887e+02,2.222646510775044533e+02,9.568127287103051515e+01
1.503800000000003081e+02,1.011000000000000000e+03,1.009129999999998972e+03,3.460893516864993558e+01,1.540741985845310182e+02,1.761100000000000136e+02,7.437198224510015621e+01,9.644614448615624269e+01,1.573288938014647442e+02,1.056292391062636398e+02,1.753199999999999932e+02,3.782638271188832135e+01,2.291823881687654136e+02,2.233501927189086302e+02,9.559556256389014095e+01
1.530000000000003126e+02,1.012740000000000009e+03,9.969999999999992042e+02,3.435271327406437791e+01,1.532667633981112658e+02,1.760300000000000011e+02,7.439115275218742340e+01,9.632628243353251207e+01,1.568131570763609943e+02,1.058846194500206224e+02,1.796100000000000136e+02,3.803011547335270848e+01,2.307147401164044709e+02,2.230788073085576002e+02,9.623362818371288085e+01
1.717300000000001887e+02,1.001840000000000032e+03,9.866099999999992178e+02,3.501699226002693877e+01,1.541520236627401630e+02,1.745600000000000023e+02,7.467871035849661610e+01,9.259343565182243196e+01,1.551491763217809137e+02,1.051184784187496035e+02,1.779300000000000068e+02,3.762264995042392712e+01,2.298049061474937957e+02,2.186461789394905679e+02,9.774784360985937326e+01
1.756400000000002990e+02,1.005070000000000050e+03,9.829099999999991724e+02,3.532066265360982982e+01,1.563992227960288801e+02,1.749799999999999898e+02,7.554138317742417996e+01,9.376637145249736704e+01,1.572023923405902508e+02,1.056390614271773529e+02,1.773199999999999932e+02,3.734130470840167249e+01,2.276021502227626456e+02,2.143040123738738600e+02,9.807163810350077426e+01
1.721600000000003092e+02,9.855399999999999636e+02,9.662999999999991587e+02,3.468485276704565479e+01,1.576346959125988292e+02,1.712700000000000102e+02,7.556055368451146137e+01,9.362938624949883604e+01,1.577375908289054394e+02,1.056194167853498982e+02,1.731299999999999955e+02,3.730249846812274228e+01,2.308583981114956032e+02,2.153895540152780370e+02,9.851923637412269841e+01
1.715800000000002967e+02,9.884900000000000091e+02,9.758999999999991815e+02,3.463740426804832850e+01,1.578778992820023745e+02,1.718000000000000114e+02,7.558930944514237638e+01,9.295302180969356698e+01,1.575429731967908253e+02,1.064837810257582191e+02,1.737000000000000171e+02,3.711816882679781315e+01,2.306189681196769925e+02,2.143040123738738316e+02,1.004334332335909181e+02
1.718300000000002967e+02,9.914600000000000364e+02,9.729099999999991724e+02,3.495056436143068623e+01,1.577708897994648112e+02,1.705999999999999943e+02,7.536884861363866150e+01,9.160885450527044327e+01,1.565893467994291370e+02,1.075445916844411585e+02,1.702199999999999989e+02,3.667189706359010160e+01,2.336357860165913394e+02,2.095999985944557409e+02,9.929062913838600934e+01
1.737500000000003126e+02,9.914199999999999591e+02,9.724299999999991542e+02,3.441914117266063045e+01,1.580432775731967752e+02,1.706299999999999955e+02,7.549345690970598355e+01,9.154892347895859928e+01,1.605595464945675417e+02,1.078490836327668205e+02,1.703199999999999932e+02,3.676891266428743421e+01,2.384243858529633826e+02,2.099618458082571237e+02,9.955728342726716562e+01
1.773300000000002967e+02,1.033670000000000073e+03,1.100949999999998909e+03,3.491260556223281952e+01,1.579654524949876304e+02,1.778799999999999955e+02,8.033400994924400607e+01,9.070132753540515580e+01,1.577959761185398406e+02,1.077606827445432458e+02,1.761500000000000057e+02,3.680771890456636442e+01,2.432129856893353974e+02,2.102332312186081538e+02,9.925253566854584619e+01
1.760300000000003138e+02,1.033130000000000109e+03,1.110849999999999000e+03,3.463740426804832850e+01,1.558739035181171744e+02,1.798700000000000045e+02,8.041069197759311749e+01,8.963969221216650851e+01,1.520450250895526096e+02,1.080848193346963768e+02,1.815800000000000125e+02,3.647786586219545057e+01,2.441707056566097833e+02,2.091476895772040052e+02,9.919539546378560146e+01
1.751600000000003092e+02,1.033039999999999964e+03,1.105279999999999063e+03,3.419138837747345860e+01,1.567007949740892343e+02,1.800600000000000023e+02,7.973013897599470567e+01,8.958832276104206471e+01,1.522591044848787192e+02,1.080258854092139984e+02,1.848900000000000148e+02,3.648756742226517957e+01,2.452720836189753868e+02,2.096904603979060653e+02,9.886207760268418099e+01
1.762500000000003126e+02,1.042595000000000027e+03,1.103679999999998927e+03,3.423883687647078489e+01,1.582670246730480414e+02,1.826599999999999966e+02,7.973013897599470567e+01,8.882634256936270845e+01,1.523466824193303069e+02,1.090965183888106651e+02,1.860800000000000125e+02,3.635174558128891675e+01,2.444580216467921048e+02,2.119520054841647436e+02,9.805259136858070690e+01
1.809400000000003104e+02,1.042970000000000027e+03,1.094219999999998890e+03,3.335629479512051176e+01,1.604655831324560609e+02,1.789200000000000159e+02,8.056405603429135454e+01,8.801299292655890838e+01,1.513152089691227786e+02,1.090081175005870904e+02,1.848100000000000023e+02,3.638085026149811796e+01,2.441707056566098117e+02,2.122233908945158305e+02,9.798592779636041428e+01
1.823000000000002956e+02,1.049990000000000009e+03,1.111599999999999000e+03,3.385924888449217462e+01,1.619150752141011935e+02,1.789200000000000159e+02,8.065032331618411376e+01,8.789313087393519197e+01,1.544193602013510827e+02,1.093813656953088724e+02,1.832100000000000080e+02,3.632264090107972265e+01,2.472354095518879546e+02,2.129470853221185962e+02,9.755737626065857171e+01
1.808000000000002956e+02,1.042680000000000064e+03,1.120659999999998945e+03,3.372639308729966245e+01,1.605628644802175131e+02,1.801700000000000159e+02,8.096663668312422146e+01,8.744792896418995554e+01,1.543707057933224291e+02,1.099314156664778039e+02,1.878400000000000034e+02,3.656517990282304709e+01,2.485762175060720836e+02,2.126756999117675662e+02,9.728119860431739596e+01
1.808800000000003081e+02,1.052390000000000100e+03,1.123169999999998936e+03,3.453301757025420926e+01,1.617594250576829324e+02,1.802500000000000000e+02,8.077493161225143581e+01,8.820134758068189740e+01,1.547891337023689005e+02,1.100983951220112402e+02,1.885099999999999909e+02,3.660398614310197729e+01,2.457509436026125798e+02,2.109569256462109479e+02,9.758594636303870118e+01
1.840600000000002865e+02,1.058289999999999964e+03,1.132879999999998972e+03,3.436220297386383749e+01,1.644541183906741537e+02,1.795600000000000023e+02,8.105290396501699490e+01,8.826127860699376981e+01,1.557524909813363081e+02,1.104716433167330081e+02,1.859000000000000057e+02,3.657488146289278319e+01,2.438833896664274619e+02,2.116806200738136852e+02,9.742404911621800068e+01
1.819200000000003001e+02,1.047720000000000027e+03,1.129129999999998972e+03,3.469434246684512146e+01,1.645124871993309910e+02,1.793000000000000114e+02,8.060239704846593156e+01,8.772189937018703176e+01,1.536603514361040368e+02,1.101475067265798913e+02,1.851299999999999955e+02,3.621592374031266104e+01,2.393342198218740293e+02,2.084239951496011827e+02,9.732881544161759280e+01
1.817200000000003115e+02,1.044150000000000091e+03,1.125349999999999000e+03,3.496954376102961248e+01,1.667013175239628424e+02,1.784600000000000080e+02,8.039152147050585029e+01,8.820134758068189740e+01,1.527164559203480962e+02,1.098921263828228803e+02,1.864099999999999966e+02,3.608980345940613432e+01,2.379934118676898720e+02,2.091476895772039768e+02,9.777641371223950273e+01
1.818500000000003070e+02,1.041200000000000045e+03,1.129169999999998936e+03,3.534913175300822274e+01,1.667985988717242662e+02,1.787700000000000102e+02,8.044903299176769451e+01,8.862086476486491904e+01,1.537771220153728393e+02,1.094206549789637961e+02,1.845399999999999920e+02,3.579875665731414358e+01,2.355512259511401680e+02,2.092381513806543012e+02,9.740500238129790489e+01
1.813200000000003058e+02,1.041640000000000100e+03,1.136839999999999009e+03,3.497903346082907916e+01,1.667791426021719872e+02,1.780699999999999932e+02,8.056405603429136875e+01,8.794450032505963577e+01,1.550129439793007577e+02,1.099903495919601966e+02,1.817899999999999920e+02,3.609950501947586332e+01,2.355512259511401680e+02,2.094190749875550068e+02,9.725262850193725228e+01
1.800800000000002967e+02,1.036410000000000082e+03,1.126689999999998918e+03,3.528270385441197021e+01,1.644054777167934276e+02,1.779500000000000171e+02,7.993788556409779744e+01,8.737087478750326852e+01,1.545458616622256329e+02,1.082910880738847226e+02,1.814799999999999898e+02,3.626443154066132735e+01,2.344498479887745930e+02,2.091476895772039768e+02,9.701454431543623969e+01
1.823000000000002956e+02,1.048470000000000027e+03,1.137289999999999054e+03,3.517831715661785097e+01,1.668252141247319855e+02,1.795900000000000034e+02,8.014982018477870440e+01,8.789313087393517776e+01,1.557914145077592423e+02,1.092406214889162896e+02,1.854300000000000068e+02,3.671070330386903890e+01,2.365089459184145824e+02,2.098713840048067141e+02,9.720501166463705545e+01
1.822400000000002933e+02,1.035890000000000100e+03,1.129879999999998972e+03,3.431475447486650410e+01,1.668252141247319855e+02,1.790000000000000000e+02,7.937914883684814527e+01,8.787600772356036316e+01,1.562682277064400864e+02,1.080598545479443970e+02,1.851299999999999955e+02,3.731220002819247128e+01,2.361737439298685501e+02,2.110473874496612154e+02,9.699549758051615811e+01
1.823400000000002876e+02,1.034660000000000082e+03,1.126309999999999036e+03,3.400159438148415347e+01,1.680936243385707769e+02,1.787400000000000091e+02,7.950438293088686237e+01,8.779039197168629016e+01,1.578251687633570839e+02,1.081877709665496923e+02,1.880000000000000000e+02,3.690473450526368993e+01,2.387117018431456756e+02,2.225360364878553696e+02,9.696692747813602864e+01
1.841500000000002899e+02,1.050299999999999955e+03,1.139489999999999100e+03,3.456148666965260929e+01,1.692059225260909159e+02,1.818600000000000136e+02,8.065075656093357281e+01,8.849244113705377401e+01,1.592945318858225221e+02,1.096637296427645509e+02,1.909000000000000057e+02,3.696294386568208523e+01,2.410581157629679865e+02,2.221741892740540152e+02,9.711930135749666704e+01
